"","EGFR","E-Cadherin","DNA1","DNA2","Rabbit IgG H L","GATA3","Histone H3 antibody 1","Ki-67","SMA","Vimentin","cleaved PARP","Cleaved Caspase3","Her2","p53","pan Cytokeratin","Cytokeratin 19","Progesterone Receptor A/B antibody 1","Progesterone Receptor A/B antibody 2","c-Myc","Fibronectin","Cytokeratin 14","Slug","CD20","vWF","CD31","Histone H3 antibody 2","Cytokeratin 5","CD44","CD45","CD68","CD3","Carbonic Anhydrase IX","Cytokeratin 8/18","Cytokeratin 7","Twist","phospho Histone","phospho mTOR","phospho S6"
"BaselTMA_SP43_115_X4Y8_16",0.259186714516224,2.24606600341501,2.74379566535338,3.34593425625822,0,0.70972463580351,2.39399996880722,0.343401407381865,0.308855542010117,0.146153450099843,0.675511627221949,0.675511627221949,1.08839774595549,0,1.44678613208344,0.206787498609297,0.0385017268316126,0.0385017268316126,0.21620430353327,1.13401750439655,0.224804732696573,0.0986637267559578,0,0.0583596450772193,0.0583596450772193,1.14167163013398,0,4.04642484098384,0,0.227451358287912,0.157267258249625,0.593958385659742,0.366687702230075,0.168627085128562,0.628903379485931,0.37048918775955,0.805000655189349,0.71202424911555
"BaselTMA_SP43_115_X4Y8_17",0.363437296467264,2.06825627337583,2.68429083502563,3.3214392575906,0.172641078692622,0.595746480710819,2.13844040455921,0.328241589256115,0.449007971797304,0.0432094719341669,0.161652426013363,0.161652426013363,1.11657577229147,0,1.91394845668613,0.325632824971507,0.272814516649938,0.272814516649938,0.108373885716724,0.56193086542182,0.173168270768096,0.100299497008691,0,0.118327712489337,0.118327712489337,0.731153764570574,0.104500736465972,3.67780883798016,0.137866017871714,0.224070621912814,0,0.724566856255535,0.316508083954039,0.272685003788063,0.149798361033754,0.205776501146453,0.588203922898079,0.259736596302205
"BaselTMA_SP43_115_X4Y8_18",0.112265807256831,1.71878639965833,2.74379566535338,3.34593425625822,0.173118929727201,0.648615804482079,2.47322107762592,0,0.241253874251914,0,0.550976372514421,0.550976372514421,1.01829811843334,0.0713409285003949,1.20772184002424,0.0860772480449185,0.822314727323098,0.822314727323098,0.600027186587565,0.461757529290651,0.133808429534999,0.0452200470289437,0,0,0,0.768996513794514,0.0950163644352217,3.5244246625687,0.169084883796678,0.285481401178027,0.292693506624636,0.86703198645208,0.0741864238726114,0.0470309430011189,0.505268989913583,0.0898555106486452,0.911630247022245,0.401435220055317
"BaselTMA_SP43_115_X4Y8_19",0.705736663034223,2.29827265573104,2.74379566535338,3.34593425625822,0,0.408053839765686,2.38015874858852,0.19245823831337,0.342506350630664,0,0.671875808530532,0.671875808530532,0.992616680336929,0,1.54572446272856,0.182999582799311,0.571642271981697,0.571642271981697,0.384110524441303,0.693618947737294,0.00107583628146924,0,0.32015989420399,0.291860771997028,0.291860771997028,1.10622763308747,0.0396521930202304,3.7953391141885,0,0.162917792803189,0,0.826969599769143,0.0462403050565712,0.0714695773993458,0.238857794593019,0.312076707647902,0.728280867072651,0.109832520335988
"BaselTMA_SP43_115_X4Y8_20",0.574770763302754,1.76673451681106,1.41909695848257,2.07614922982787,0.114913169639644,0.479081273815928,1.59805337097201,0,0.0498726085723878,0.075995983173506,0.60038036109543,0.60038036109543,1.63393852589957,0.0737364548311646,1.89013184762302,0.215858122169288,0.387686835517481,0.387686835517481,0.388947228538146,0.516656171213011,0.229412210687112,0.204282467188338,0.0609045120678462,0.0207339403261444,0.0207339403261444,0.338855776379981,0.215195893660603,3.80746104662557,0.0628678734821575,0.349250647584981,0.0552992699180131,0.502365153361543,0.292073256190619,0.231666184743358,0.181346943405728,0.231704069970229,0.777302010460849,0.114041631502447
"BaselTMA_SP43_115_X4Y8_21",0.436802045375553,2.04203339229619,2.42902660428694,3.05532397037058,0,0.572878132617621,1.99326046527703,0.0187016508724538,0.184215689124697,0.0401587020644627,0.814601996275619,0.814601996275619,1.26482765810988,0.128442042086608,1.5053449010797,0.227979084173317,0.44726281790105,0.44726281790105,0.276419348268719,0.752277798061475,0.070602933188636,0.0950633137025719,0.139841744708104,0.138097740301913,0.138097740301913,0.701864401218466,0.134251256871985,4.46849254410272,0.0512295475917854,0.218716355088064,0.0101055988612236,0.7209902577964,0.313532791545286,0.251769631612977,0.167101107847523,0.297551350837745,0.56780589528587,0.327471399926663
"BaselTMA_SP43_115_X4Y8_22",0.467276527511163,1.49181309006754,1.70542973700207,2.20595318208617,0.0172812996328869,0.210008267685078,1.66437556464833,0,0.0991133689562156,0.0234126042877934,0.273551515275208,0.273551515275208,0.785002603714674,0.154083134902206,1.24471680522901,0.180533138075901,0.196779529071129,0.196779529071129,0.304565849430184,0.497204375320405,0.0952646078268728,0.252561729414313,0.052928958367768,0,0,0.367728661297155,0.202569614046022,3.16955943254433,0.0947105485358368,0.189851998730453,0.121359124593052,0.365331428376589,0.163604683679338,0.0726598566481448,0.0918204407760346,0.0857595252785254,0.545450884759102,0.266542589155814
"BaselTMA_SP43_115_X4Y8_23",0.300491198975391,1.88391261860829,2.34935378729779,2.92550632462365,0.0402205189922083,0.413395615967016,1.91912010206334,0.0453446639539611,0.127648174416957,0.109463777946031,0.322566075647536,0.322566075647536,1.35235301328331,0.1351127333643,0.930162590957778,0.105007031655863,0.329774143982817,0.329774143982817,0.319065890227914,0.839919897745785,0.194767736245525,0.121909440122466,0.0581263665676299,0.00954312410049771,0.00954312410049771,0.456629364022421,0.173085331322017,3.9366049534445,0.0802351831330868,0.197749571207483,0.0796614167745787,0.570903689940261,0.0109875221310166,0,0.138241888591202,0.0242738791364154,0.614094088403577,0.0757163824613267
"BaselTMA_SP43_115_X4Y8_24",0.558054403993676,1.82397176053342,2.14550245027186,2.75837239665904,0.0218428753837063,0.279994306610057,1.92809778217832,0.00848192243568653,0.0640385262796023,0,0.469824720189158,0.469824720189158,1.79685996603535,0.0480494909224091,1.17542217882057,0.0336013359994777,0.0895962005786383,0.0895962005786383,0.317718886419215,0.398296199112609,0.175672421663998,0.151163295343109,0.120978614594553,0.124857322037985,0.124857322037985,0.785625025997235,0.207758401449296,3.64437300381895,0.11896616293663,0.323266099385365,0.0194163574453627,0.799908871002539,0.0765954601312559,0,0.101786592786728,0.110454001226075,0.582852639368419,0.302195051094591
"BaselTMA_SP43_115_X4Y8_25",0.46272208126337,2.23410141646657,2.60322352989872,3.17826043843825,0,0.58424479146923,2.01071316932088,0,0.198726443850533,0,0.516655579426435,0.516655579426435,1.44354190394644,0.0854524202137835,1.06838469135544,0.218184834930356,0.319456001230097,0.319456001230097,0.27531305834111,0.47932799316063,0.198600672458231,0.224827159332655,0,0.00649771195379095,0.00649771195379095,0.462042346889545,0.0811910026841275,3.69277523713958,0.0118027511267872,0.234406811745678,0.000891542707343817,0.533567009457237,0.108031951096994,0.135975123876747,0.112013903309912,0.0804840821254355,0.574837682093636,0.41943275634375
"BaselTMA_SP43_115_X4Y8_26",0.448667732981457,1.61835327494421,2.28077582842684,2.83060079358354,0.0385683466987238,0.280025290777046,1.4026536686305,0.343401407381865,0.196438381737287,0.054312187740359,0.306877427108072,0.306877427108072,1.25549530839023,0.0659554177748527,0.757176522152313,0.0603010612529916,0.27558257346074,0.27558257346074,0.183785996210168,0.290267194886335,0.139266480728785,0.0807193322921829,0.0998462063436134,0.0249641462884138,0.0249641462884138,0.353446411028306,0.117855231258193,3.33630624435417,0.128960604453986,0.135957132916421,0.0209348575209787,0.326291615698511,0.0233841328031673,0.0279589174191501,0.206276042849379,0.0762248579984063,0.501423383063655,0.203299251957704
"BaselTMA_SP43_115_X4Y8_27",0.249679289948107,0.44285583416383,2.27040432995678,2.94056176325398,0.0373727145009591,0.0328216752643196,0.763180023046011,0.0137057327910486,0.0873372988869999,2.21287135514399,0.195045865366528,0.195045865366528,0.402328430992924,0.105723428195563,0.0118338860345265,0.00795457375502332,0.28145661405876,0.28145661405876,0.226740254717392,0.597504971162911,0.0276412505313827,0.155455302410814,0.101914936194826,0.0795046783690312,0.0795046783690312,0.445986192186073,0.126617347161822,3.27245642256881,0.363184437440744,0.0736564822670549,0.14535115938975,0.162958706046713,0.023156398242658,0,0.0307721358447179,0.31488214056645,0.362750986566439,0.161969962726286
"BaselTMA_SP43_115_X4Y8_28",0.276660200281792,0.315583707426893,2.07783199452817,2.66964269480424,0.0953428616046754,0.101950793154235,0.477425617122393,0.0283056693688365,0.180633082685147,1.7836542770563,0.266989685957512,0.266989685957512,0.239522154102778,0.0279426259428949,0,0.0887746891284375,0.106666665947633,0.106666665947633,0.00463772313710863,0.303239705085539,0.0569859107405857,0.151999911383087,0.0119306746436274,0.0459626491288064,0.0459626491288064,0.167077742842313,0.0188567981729174,2.84790711273542,0.28457273852422,0.0711014099108142,0.117231855967058,0.147404469564823,0.0689610677833849,0,0.0307721358447179,0.352341313521184,0.215999619815726,0.175246952910243
"BaselTMA_SP43_115_X4Y8_29",0.129522987059977,0.839833777846196,2.74379566535338,3.34593425625822,0.0811393123787422,0.0327422667900741,1.26323097706173,0,0.64924200715267,0.664362101753063,0.338177460776381,0.338177460776381,0.265347993544284,0,0,0.000361803232946135,0.186179740279722,0.186179740279722,0.0528651004642952,0.634364315709165,0.083283204030191,0.0402415154726364,0,0.181265413435182,0.181265413435182,0.265122682490027,0.0884383403149429,1.9429281182119,0.168693497638672,0.273835181584479,0,0.184541926135378,0.0330756984549224,0,0.0785939267470546,0.283934907288547,0.483289868386396,0.200306679870433
"BaselTMA_SP43_115_X4Y8_30",0.378879298925153,0.837768647373432,2.46080471362351,3.03531289730635,0.025499164147622,0.0844532343134968,1.45502503673845,0,1.19630011500809,2.48974491045129,0.270154443442275,0.270154443442275,0.387176834955766,0.0839777258948946,0.300673507636825,0.120857063846093,0.3321093713976,0.3321093713976,0.144981555420033,1.16142628911097,0.0373225424081652,0.0417370470448499,0,0.132590593272402,0.132590593272402,0.527941622863477,0.0341310428643171,3.50517032900834,0.0306772816033021,0.195396815302271,0.0280289451737836,0.266331521287145,0.0890414768051204,0.0347426920030867,0.195188498242473,0.21642130485806,0.449970435874135,0.134281742576473
"BaselTMA_SP43_115_X4Y8_31",0.244781648004705,1.33326836301486,2.18895005583446,2.79582939373315,0.0774285001060085,0.0973672289251179,1.23930120071548,0,0.0324696023592308,1.37739884015365,0.356891756308727,0.356891756308727,1.22923244585267,0.116861133817254,0.502894364301603,0.134838397985702,0.231122871856114,0.231122871856114,0.31856764916977,0.27002751877008,0.119822623817997,0.100329808298538,0.0325425494132348,0.112954266276107,0.112954266276107,0.363607980466633,0.126428305558602,3.86255395073624,0.194990041997767,0.404941836541838,0.120183383095388,0.408596121932645,0.009200183093925,0.0272226345034234,0.0887846044472069,0.405087611017909,0.324938126143258,0.255074278010488
"BaselTMA_SP43_115_X4Y8_32",0.209927386243503,1.75828327137411,2.11888536680696,2.69526601578846,0.152610485222002,0.417832070313945,1.3453722862178,0.035145286685535,0.0863058314823835,0.294201866913048,0.358608148962821,0.358608148962821,1.49534127101853,0.0641040305517084,1.12322592313381,0.132032490907948,0.22579495243257,0.22579495243257,0.159467546078321,0.519772199843751,0.114104084695539,0.0814565140945282,0.05619707147359,0.0792938180006359,0.0792938180006359,0.248944951326723,0.0796522025550471,4.14374344461076,0.0955301024081879,0.237453400086454,0.0125179719348963,0.554738600325021,0.176754799679017,0.00290425124902343,0.13118280481291,0.11787275892301,0.382266172131408,0.160982533735921
"BaselTMA_SP43_115_X4Y8_33",0.219337458797774,1.7588300032467,1.51426896659042,1.95916746337498,0.0498733197781043,0.279250676186231,1.23620912602893,0,0.0240633768041308,0.202235939461361,0.539929988253651,0.539929988253651,1.18821750426312,0.00230347245949709,1.17169719426057,0.0822098789715919,0.24641885123874,0.24641885123874,0.223325001376357,1.07957759897385,0.117424997337104,0.111243177303683,0.071899481625145,0,0,0.51608272697768,0.0615145665024041,4.55880973726795,0.071410912472955,0.162416482199103,0.0216181453466486,0.32758175063508,0.24633924207314,0.0957623776767387,0.0649258873991815,0.114265648017568,0.569776904896421,0.139812576085597
"BaselTMA_SP43_115_X4Y8_34",0.226954677872784,1.37668770520334,1.78130174155998,2.26470229059124,0.0248062320230935,0.29435470770274,1.46053747296649,0,0.0818247543614952,0.542677276554954,0.363078199538649,0.363078199538649,0.862820300571663,0.0919038005887108,1.15999064570515,0.0461638526705824,0.229612945364076,0.229612945364076,0.259474198012838,1.18938795895157,0.0652403319266974,0.156821262200721,0.143743272100973,0.0119482491069329,0.0119482491069329,0.173871984047916,0.120245774606375,4.10044779407371,0.223808623346636,0.0700733066156813,0.0494848444272243,0.354406295943996,0.0174017141727724,0.0991996572441636,0.118381379382592,0.0213964240151726,0.389278402586488,0.253182540445164
"BaselTMA_SP43_115_X4Y8_35",0.29178900360754,0.499068115254162,1.91029301211932,2.42094779459603,0.000893140540902723,0.136865212153502,0.641025970699967,0,0.283292400821052,1.78285320427687,0.360942854717864,0.360942854717864,0.663869474786447,0,0.0496261076568184,0.084130650663816,0.337731920077333,0.337731920077333,0.0563108547307936,1.88599895855845,0.0893308753195818,0.233282468113692,0.0290377268719967,0.0223966840120714,0.0223966840120714,0.205534883982698,0,2.76055532081707,0.0334155236501336,0.125436935133049,0,0.128230824459097,0.0396203350164785,0,0.0831409177652089,0.292353009041036,0.248932421837458,0.349930141614704
"BaselTMA_SP43_115_X4Y8_36",0.542991621508616,1.99433821306697,2.02508507684622,2.4483964741316,0.0120466377543568,0.190462308975416,1.56244754830636,0,0.207384735753365,0.110164096441565,0.389906805020912,0.389906805020912,1.46480455517189,0.0607389504367016,1.68879096396479,0.265099721325138,0.421006594274581,0.421006594274581,0.359082857230964,0.463150485431875,0.133868386311078,0.0669013058100691,0.105530277930185,0.0464481551620113,0.0464481551620113,0.335426399010761,0.117104232641909,3.91820573509621,0.136218081965834,0.301724534135107,0.0117062064248711,0.553891508648533,0.273213431725903,0.0408017451465267,0.267227091190335,0.0605286169939914,0.41294373864533,0.338049686370813
"BaselTMA_SP43_115_X4Y8_37",0.518316749249899,1.91114930061993,2.68097504580907,3.24545524779912,0.177792584121927,0.481380345734022,1.99354958137787,0.343401407381865,0.395834887941408,0,0.351965122954102,0.351965122954102,1.46549391909397,0.0333691300446211,1.22837338354403,0.0748864926499525,0.0600177630227734,0.0600177630227734,0.283014407758735,0.468290189955375,0.0854810041731983,0.274776910733166,0.0475709084682059,0.0117040443003715,0.0117040443003715,0.831821477701037,0.287104896357839,4.01810021489288,0.0554844355438461,0.140147937714757,0.0388388472558742,0.474445206343985,0.188931437619951,0.143485132085854,0.0975794985625017,0.149258605814375,0.650048310613516,0.186737196063378
"BaselTMA_SP43_115_X4Y8_38",0.574660460744853,2.07163485309615,2.49862341376389,3.15675576361627,0.0957623600692124,0.536420721513232,2.25862471359302,0.000688573030841821,0.267583271310447,0.0503844959645451,0.698329050762593,0.698329050762593,1.63076838578668,0.0354121235837269,2.00040359542357,0.261597710370727,0.4546374442836,0.4546374442836,0.425272734438973,0.591142956498319,0.235706587498864,0.176122053201472,0,0.120298559388141,0.120298559388141,0.767654232604331,0.196459123135056,4.30414185995075,0.315513195160886,0.405399911140011,0.0233809487029035,0.71830720243382,0.224848736887278,0.489861295868881,0.180088391109227,0.132617916572426,0.64017214550521,0.188206143415802
"BaselTMA_SP43_115_X4Y8_39",0.394324001858139,0.915302147314287,0.972512905731881,1.36239641436576,0.120546820875382,0.155155611904071,0.82042230713632,0,1.70882172814855,2.61452837500789,0.245839402948715,0.245839402948715,0.956813098792274,0.105764776634095,0.0764510048827813,0.160346795558229,0.112839231247086,0.112839231247086,0.226159160493219,0.982946991779638,0.175700777684388,0.377630634007807,0.149297971709999,0.189313719003245,0.189313719003245,0.146439833710797,0,3.33193151389196,0.14525112503061,0.33779328073989,0.0652551841149071,0.100030848908041,0.0891635062133219,0.0566117918419173,0.101194167469191,0.231213765639217,0.594958764092501,0.157528386344997
"BaselTMA_SP43_115_X4Y8_40",0.179044769846464,1.62953320808861,1.95907415423204,2.55397788904016,0,0.395958315837628,1.26281015899532,0,0.124167279643832,0.0275239995077299,0.541109323455528,0.541109323455528,1.29793069419213,0.0455743205892232,1.36708068526677,0.131371351665826,0.493277315081019,0.493277315081019,0.154105171003254,0.233316458810027,0.145149528382815,0.0465702796497338,0.0514715804786263,0.00187259405507936,0.00187259405507936,0.242827317547574,0.181773545452752,3.93214633560159,0.00818156663788441,0.276174628861783,0,0.50014620007743,0.0500837189413226,0.0323670535587335,0.0845153878157637,0.0559064486911536,0.386625536611909,0.393427066685344
"BaselTMA_SP43_115_X4Y8_41",0.430415766717092,1.30138880687158,1.80635789086511,2.27807381705338,0,0.157924259587547,1.83492603400466,0,0.0647784011371074,1.28091228814111,0.334142570056717,0.334142570056717,1.07374452201809,0.0442593442761602,0.435881108950802,0.176015277016284,0.358672569963808,0.358672569963808,0.140235705162043,0.467117026774313,0.213873442426018,0.101836919038957,0.0112540003874741,0.299348079996811,0.299348079996811,0.229364173325167,0.148079857581948,4.28781255169376,0.942891185747472,0.192785485372089,0.4058005461887,0.255382730186998,0.0526073368290772,0,0.182349948364342,0.0122677434944284,0.511755031653549,0.442175011075599
"BaselTMA_SP43_115_X4Y8_42",0.166976110969257,1.81679451715503,2.74379566535338,3.34593425625822,0.0239902922591771,0.471209280902616,2.61233480039504,0,0.505654684029828,0,0.411016936661413,0.411016936661413,0.531048629787652,0.159098934504438,0.385215749324975,0.190761709905593,0.602898323460531,0.602898323460531,0.301990501571474,0.75956778490297,0.123205909296244,0.0843042029502604,0.107687340923298,0.0944195616917525,0.0944195616917525,1.14167163013398,0.0864371288487863,3.76569528627025,0.165794973803649,0.118104698668053,0,0.69368994717213,0.00997629258781181,0.0193031329211657,0.251222673429366,0.265186515985408,0.451138025022258,0.637270924998344
"BaselTMA_SP43_115_X4Y8_43",0.15241583753514,1.58089094009971,2.61109855846089,3.20915804448772,0,0.319109750811299,2.07945633003885,0,0.166066070785027,0.207506171996824,0.399059130898437,0.399059130898437,1.07145294216883,0.23387495839534,0.356856636281006,0.134567334056713,0.0385017268316126,0.0385017268316126,0.281344944092343,0.698193238871236,0,0.0957473483816441,0,0,0,1.14167163013398,0,4.09010371717262,0,0.185788680192136,0,0.498304209799142,0,0.222002728933012,0.207719451741937,0.0852531754751317,0.523723001925229,2.89738444003395
"BaselTMA_SP43_115_X4Y8_44",0.153123043831654,1.40797360295012,2.74379566535338,3.34593425625822,0.00121220683532778,0.534759890340647,1.8811332308235,0.237817158929357,0.39160909721435,0.0295951060792176,0.239281391385088,0.239281391385088,0.604720824733698,0.102599496578446,0.629220616892996,0.122331171951287,0.505152795899847,0.505152795899847,0.151903309196092,0.535745433682199,0.0641286355647192,0.0883036168803283,0.074990388831073,0.00961925589527057,0.00961925589527057,0.514435766146818,0.141956417183177,3.15118955421579,0.00898310058129348,0.0426281562658106,0.0235361797130906,0.379871777879556,0.0638362434654352,0.133451824603219,0.279673318030387,0.138569178011563,0.532531571297758,0.143666109031532
"BaselTMA_SP43_115_X4Y8_45",0.302412097966596,0.577373470280916,2.42028911891032,3.02163629540828,0.05413378490129,0.0336823768703044,1.25329140214562,0,1.24058983016785,1.99157555326853,0.306016984624111,0.306016984624111,0.613005768650943,0.0497509598148093,0.125260320987357,0.161479382542556,0.364461036944071,0.364461036944071,0.259833548028972,0.764536899520109,0.1006336360498,0.22652761509202,0.0356521171604658,0.590522616043046,0.590522616043046,0.4243177207395,0.0364319352283577,2.80589006829375,0.0859602628159004,0.208658312743704,0.0884972071828251,0.282783019130039,0.157828721593289,0,0.0492126536491995,0.303491825605441,0.256924410663037,0.0952069890074664
"BaselTMA_SP43_115_X4Y8_46",0.14880430907169,0.251040238385544,1.45185595303206,1.97805290330449,0.061676253842774,0.0964719048061265,0.477425617122393,0.0440189981870596,0.0200071636020941,2.24431261940816,0.236383946233058,0.236383946233058,0.514967311592934,0.0562184470913554,0.160236993358057,0.0575825365559458,0.217094209290387,0.217094209290387,0.0120617127355692,0.792003736225752,0.0432152084779678,0.199060453876378,0.0626451556418093,0.0556509121932337,0.0556509121932337,0.229989025970405,0.0660690735696139,2.5471894721356,0.020349433380123,0.424380384826621,0.0255576190886208,0.156227407443782,0,0,0.108906985196409,0.120685813327315,0.331654450828887,0.156226150194328
"BaselTMA_SP43_115_X4Y8_47",0.24539566695241,1.58119205536528,2.51308627535373,3.06153013298963,0,0.356602514215084,2.21982743374815,0.0765484494063986,0.199462424191635,0.072256625432286,0.357883798700736,0.357883798700736,1.05953161264813,0.126572996192137,0.405407728651579,0.149962129739805,0.416432258806645,0.416432258806645,0.207057008504568,0.467273575186251,0.0514093198136248,0.0540416503119468,0.0210557222428681,0.0561404200412286,0.0561404200412286,1.01032082531963,0.0877104803571629,3.94128974096231,0.103009273898736,0.143762666522574,0.0304763519400928,0.352471830817368,0.00601534467008292,0,0.116402260153779,0.174856923130022,0.53201019697523,0.788559859738152
"BaselTMA_SP43_115_X4Y8_48",0.514857157792783,1.77519872267582,2.20053216580477,2.78153996037293,0,0.482798005989648,1.88896976533672,0.343401407381865,0.156851381446404,0.0662735030184966,0.427884640039519,0.427884640039519,1.4332311612185,0.0905210325514327,1.08172784819822,0.206489491585146,0.271357674716093,0.271357674716093,0.294686750292157,0.420185833816764,0.092613764764998,0.0623954920768801,0.113287413947287,0.0103439784428531,0.0103439784428531,0.343509105516867,0.030007662825605,3.28909969198802,0.0232164351109492,0.268029378674428,0.0392859126004575,0.509138566421867,0.222418643549897,0.0844335318621674,0.189368555680954,0.0588848195352107,0.591798191061152,0.28566937409287
"BaselTMA_SP43_115_X4Y8_49",0.451830345561302,1.59948870094821,2.48957430655985,2.93975139150026,0.53271346208365,0.525609884112565,2.05441707967926,0,0.0744369074780577,0.464824966164934,0.302927422515262,0.302927422515262,0.29373192707098,0.261398926000668,0.812925351849538,0.449136783597517,0.611310927836995,0.611310927836995,0.529366138551267,0.452120968590872,0.237480081400093,0.122945502974825,0.251740504260129,0.373172854966677,0.373172854966677,1.14167163013398,0.133256134945555,2.86837912408882,0.317423237805906,0.321518764904297,0.355896246416493,0.412110574749426,0,0,0.587262750908963,0.426667869970923,0.782608960316984,0.449679739277099
"BaselTMA_SP43_115_X4Y8_50",0.377910972931758,1.67889231575807,2.08207504006644,2.61905772873884,0.0474394636526719,0.200871943899382,1.46285670306972,0,0.069577511256111,1.08059619531865,0.375695794381933,0.375695794381933,1.50783560040692,0.0832438271914133,0.707180495767826,0.119506722591483,0.403560590748302,0.403560590748302,0.22259064710086,0.592285603221288,0.0942285575956503,0.155947556817784,0.0375150834672515,0.0892440274937038,0.0892440274937038,0.302904907496656,0.134370851855307,3.85224653238945,0.0952119798596465,0.429608234896268,0.0862734195729923,0.448392731311524,0.133595067791124,0,0.0899041389761757,0.164097911669586,0.425356341280198,0.221200940686683
"BaselTMA_SP43_115_X4Y8_51",0.281346921250541,1.410215694753,1.89101482218453,2.60800459767973,0.109036362000762,0.313108985950819,1.64158916438067,0.0595430080512181,0.112419095699283,0.797548930710125,0.425772030094074,0.425772030094074,1.24589894528949,0.00570149739733954,0.194050763992561,0.144909416102852,0.324630363761524,0.324630363761524,0.161842174312452,0.448703306177855,0.130741552670405,0.101899055008868,0.0476420850656951,0.100591261891535,0.100591261891535,0.760059315907047,0.0841917243379564,3.79826692105649,0.336983149307842,0.223046336550024,0.10947220567733,0.383057387405518,0.0341941293718381,0,0.0502718177314929,0.117923697683716,0.515181563688908,0.736094498736354
"BaselTMA_SP43_115_X4Y8_52",0.443840340854201,2.03824876729385,2.00346741439259,2.69772627421544,0.0788420797141413,0.506127033580597,1.94149065070469,0,0.204404578788808,0.160697490425894,0.630673785877871,0.630673785877871,1.45367883662881,0.119451819364353,2.24885457056368,0.25256492055168,0.416911217145626,0.416911217145626,0.367547262782314,0.475951866008127,0.1602463216382,0.295013479589019,0.0480871988430249,0.0486287698209883,0.0486287698209883,0.618585899468214,0.0975831109027713,4.14203621465587,0.177462837524295,0.415164095863572,0.102689793175067,0.717235490075188,0.244475681652476,0.457036238715868,0.195195912373464,0.133393375294307,0.642761640056645,0.205844722892276
"BaselTMA_SP43_115_X4Y8_53",0.472732207317208,2.09807223828766,2.19772883792504,2.77412278180396,0.0691623467132874,0.389468634544865,1.46578682516157,0.0903699833727238,0.227851446840351,0.197696940326514,0.475747983533156,0.475747983533156,1.2659936024397,0.144154445673874,2.10234179309073,0.350680016073207,0.379233340503388,0.379233340503388,0.329393828369395,0.233316458810027,0.109398121062323,0.146246334222458,0.105068715173343,0,0,0.483634292587793,0.245812515134312,3.80239739149161,0.0313621565171795,0.376238797060085,0,0.510865656429409,0.491119126536177,0.501446166616589,0.207610241614292,0.205973965262329,0.652605347322442,1.13764718051936
"BaselTMA_SP43_115_X4Y8_54",0.695241175453395,2.15532308205726,1.84056805579356,2.56653464748971,0.171393493740293,0.487824149426937,1.68213646878467,0.0624909364362225,0.22045722804465,0.0203246140016692,0.433939077097196,0.433939077097196,1.70848205910746,0.163499515043644,2.06591356482246,0.305556587817715,0.303113809062867,0.303113809062867,0.45234889175553,0.465302668267705,0.18170734540629,0.203602471946012,0.0693626836933221,0.0939342826295045,0.0939342826295045,0.756429803481203,0.143221363949251,3.92518713135355,0.111786731870591,0.336366448636141,0.0672007068746334,0.546230641571575,0.311055514205223,0.384986330137196,0.241246742114654,0.105857824348886,0.616562132325999,0.19166165514478
"BaselTMA_SP43_115_X4Y8_55",0.112265807256831,0.897912899323824,2.73543490615875,3.34593425625822,0,0.164685259018521,1.40129991225165,0.000207411119433093,0.177289062641916,0.0266835363143064,0.267496328542568,0.267496328542568,0.306230631902737,0.0286493485524634,0.217264151642393,0.0483979310861268,0.115986671277033,0.115986671277033,0.121517900549529,0.552875774028176,0,0.0610053554768831,0,0.0310161766597918,0.0310161766597918,0.824760064714292,0.0835587171809279,2.19304163621416,0.0468787411893657,0.0754068729093246,0.0526136592079673,0.125252034765558,0.0192861653070176,0.0455308405356395,0.119521041505232,0.160423156615658,0.342449924643187,0.339234734116911
"BaselTMA_SP43_115_X4Y8_56",0.239837331770648,1.07425608058303,2.31351849029578,2.88244495396856,0.0239260706137817,0.0523455138816678,1.03734798827751,0.0766558797694636,0.464167254598803,2.04559374844868,0.225002625282228,0.225002625282228,0.704438922917884,0.019621384643612,0.368187198827832,0.151826970828884,0.333898974511358,0.333898974511358,0.205529908410683,0.589515441272176,0.045971762011325,0.233451819223631,0.0352657884442297,0.259813861511028,0.259813861511028,0.235593409602809,0.0460416816381857,3.24119854350063,0.0766511789131621,0.107368547657652,0.0217398824556032,0.288765814498724,0,0.0293487763123888,0.122513125080956,0.272447245366213,0.319699750441859,0.351898095317575
"BaselTMA_SP43_115_X4Y8_57",0.27661368659241,0.337638267549859,2.16180155849095,2.77797063943126,0.0496848023644483,0.0639130526297376,0.672542043707899,0.026838087991543,0.168187911603015,1.57572166304937,0.199771226126189,0.199771226126189,0.298563721402805,0.0713338944144294,0.0551411116312749,0.0259868721112548,0.100524256370729,0.100524256370729,0.0990816518778445,1.34483083827889,0.0485024576450137,0.156968301371184,0.0282557810260593,0.0373696144728125,0.0373696144728125,0.207285131245699,0.0231670880573579,2.37595620338073,0.01715485780259,0.12682473829994,0.272616775370809,0.164241578019141,0.0136825483606599,0.0345135045193362,0.0970386965543937,0.272775230713464,0.33202336420089,0.179365934637412
