,Stromal,B cells,T cells,Macrophage,Epithelial (basal),Epithelial (luminal),Other
BaselTMA_SP43_115_X4Y8_1005,0.9785414562509921,0.006551651388116151,4.648207546011407e-05,0.004593952618236061,3.0834528719930238e-06,8.187612626987637e-10,0.01026337339556219
BaselTMA_SP43_115_X4Y8_1006,0.8244573365216289,0.052740715645291966,0.00016395262937521872,0.049403422048842426,0.0210090546952022,9.697601247957694e-08,0.05222542148364687
BaselTMA_SP43_115_X4Y8_1007,3.595311959308093e-08,9.339766550355111e-08,4.843004691507645e-09,2.3349906171118698e-08,0.0004220772288903069,0.9995777137534393,5.1473974231924966e-08
BaselTMA_SP43_115_X4Y8_1008,0.0010040626964380568,0.0006950338652187159,0.9959010546470595,0.001413194884415341,0.0008102331095497655,1.2357670484892014e-08,0.00017640843964815897
BaselTMA_SP43_115_X4Y8_1009,0.25824389390264363,0.013839116106427895,0.7023545184282294,0.021739774987721203,0.0006145084388222573,2.464009729428672e-09,0.0032081856721460455
BaselTMA_SP43_115_X4Y8_1010,8.019523065348366e-06,1.4125688171682599e-05,0.9999456527362768,2.230496613993068e-05,8.119753480063224e-06,1.2754724522820166e-13,1.7773327385747587e-06
BaselTMA_SP43_115_X4Y8_1011,0.9982365701723135,0.0005758341359700276,1.849095374138962e-07,0.0005649325319109068,5.43799091919466e-07,1.3828485487655384e-09,0.0006219330683276061
BaselTMA_SP43_115_X4Y8_1012,1.4388834042502993e-05,0.14048379160809463,4.779827757993997e-07,0.0793652328005551,0.22862402578409313,3.233191663941154e-09,0.5515120797572471
BaselTMA_SP43_115_X4Y8_1013,0.4517725131882448,0.14399109907210675,1.3616247283416074e-05,0.10037912369205533,0.0007040561720638696,3.463628841223146e-09,0.30313958816461706
BaselTMA_SP43_115_X4Y8_1014,6.737406097130429e-06,0.0026596061239323584,7.517449830439696e-08,0.0011162367844789185,0.9913769121755172,5.72016739879342e-07,0.004839860318736219
BaselTMA_SP43_115_X4Y8_1015,3.897733975350974e-10,1.8258491626685735e-08,7.355556540264132e-12,2.120089519345783e-09,0.9999998435824444,1.2873548869370272e-07,6.906356583928492e-09
BaselTMA_SP43_115_X4Y8_1016,2.0387856244591522e-06,0.005436065280187612,3.535333282953913e-08,0.002315570570428852,0.9832538006937908,2.1275100640546596e-08,0.008992468041534736
BaselTMA_SP43_115_X4Y8_1017,0.0008939527759955416,0.05020530058038403,0.30403324009572336,0.052594009114136635,0.5490295459382545,2.8223280208783216e-08,0.04324392327222583
BaselTMA_SP43_115_X4Y8_1018,2.086482921878574e-06,0.000385438478841356,4.0541113271946114e-08,0.00010512533288927941,0.9989137929795883,4.5627858150960586e-05,0.0005478883264951408
BaselTMA_SP43_115_X4Y8_1019,3.054962186910797e-05,1.3631019978203798e-05,0.9999184804413164,2.5827547579139494e-05,1.0278707509253893e-05,4.559238228755634e-13,1.2326612919013574e-06
BaselTMA_SP43_115_X4Y8_1020,0.965222225878279,0.010377429304559135,3.219348090325504e-05,0.020413695117097563,2.4231509240910713e-05,8.888360850026263e-09,0.0039302158215594385
BaselTMA_SP43_115_X4Y8_1021,2.42683876857503e-05,0.004608165635806854,7.831152098175441e-06,0.001755477914497458,0.9866122058095593,0.0002596895438379525,0.006732361556514735
BaselTMA_SP43_115_X4Y8_1022,1.3601343003182908e-07,8.499644218200038e-05,1.3949549275187721e-09,1.730124664226543e-05,0.9997461588431041,3.0291226915038993e-07,0.00015110314741741942
BaselTMA_SP43_115_X4Y8_1023,8.235878329125965e-07,0.0007527147097239628,6.572819817690266e-10,0.0002516442734728105,0.997788186488657,1.0892182913682932e-07,0.0012065213612023015
BaselTMA_SP43_115_X4Y8_1024,6.175331578196575e-09,1.0422882829567262e-07,1.2126484703662944e-11,1.5550797458049004e-08,0.999999131000259,6.726315532373635e-07,7.040110420542734e-08
BaselTMA_SP43_115_X4Y8_1025,1.3514538567222376e-09,9.748030080295084e-08,8.976458585161676e-10,1.4856000547496866e-08,0.9999984577089059,1.4071832142538566e-06,2.0522478652617654e-08
BaselTMA_SP43_115_X4Y8_1026,0.9811903447605086,0.0006730572702686417,0.017163436031315867,0.0005692197794669022,1.2901139732809637e-05,2.4795146336960593e-09,0.00039103853919275264
BaselTMA_SP43_115_X4Y8_1027,0.9556465739432701,0.009478943676758634,0.0010182691849343693,0.006538828877169553,8.878569794028832e-05,1.1519299691409093e-06,0.027227446689958034
BaselTMA_SP43_115_X4Y8_1028,0.003692447312559508,0.3192064113027137,0.001164470414809027,0.37557297903277426,0.00014819301771620724,2.010573208766745e-11,0.3002154988993216
BaselTMA_SP43_115_X4Y8_1029,2.7058436255908218e-09,8.504185752529285e-09,7.635122515111195e-11,8.728389731447761e-10,0.026659384341095205,0.973340600481141,3.018544302530884e-09
BaselTMA_SP43_115_X4Y8_1030,2.4108793152045843e-13,7.938774175882405e-13,5.241343599040177e-15,5.511511559388808e-14,3.2026036019377983e-06,0.9999967973951536,1.4923614669846012e-13
BaselTMA_SP43_115_X4Y8_1031,2.7564383903952884e-06,0.0017280260242279574,5.132774594455579e-09,0.0004720210154167329,0.9944192084210163,3.2248959720603824e-05,0.0033457340084532793
BaselTMA_SP43_115_X4Y8_1032,1.5102270911407802e-07,0.0001588466622696898,2.208821471243122e-09,3.204812244255103e-05,0.9995604045990074,1.0416796699542264e-06,0.0002475057050798895
BaselTMA_SP43_115_X4Y8_1033,0.555421377999786,0.11478955497085509,1.5252410916938135e-05,0.08862361537695285,0.0005685351150952981,1.4200883341000607e-08,0.24058164992551062
BaselTMA_SP43_115_X4Y8_1034,6.163592341345254e-09,1.1942406933051562e-08,1.2767406002634715e-10,1.690044760739697e-09,0.0049350086585198,0.9950649662961942,5.1215678750741215e-09
BaselTMA_SP43_115_X4Y8_1035,1.5622785672928513e-08,1.593396766084582e-07,1.5570584158999897e-08,1.8766473342181153e-08,0.9010678685221709,0.0989318853215173,3.68567919660154e-08
BaselTMA_SP43_115_X4Y8_1036,0.7875460116203014,0.07071783315766711,2.790395630392994e-05,0.07176528601665423,0.0002997252326724424,2.926741717323972e-09,0.06964323708965908
BaselTMA_SP43_115_X4Y8_1037,0.6478769628397582,0.08445463396673411,1.5330345498366513e-06,0.07939484380108729,1.2791128583706218e-05,6.812374501184897e-09,0.18825922841691253
BaselTMA_SP43_115_X4Y8_1038,2.1785733898785206e-08,1.1206119872926913e-07,1.4409842206969142e-09,1.3169285452434741e-08,0.9943099408063154,0.005689857902541642,5.2833940694969314e-08
BaselTMA_SP43_115_X4Y8_1039,1.5992038604488698e-05,0.004494050993839037,3.814716065696649e-07,0.0012028570255425712,0.969894921303349,0.016993543261424392,0.007398253905634026
BaselTMA_SP43_115_X4Y8_1040,5.645198412881326e-07,7.759093348314866e-05,1.4182157641568287e-08,1.743902165881002e-05,0.9997396607306075,8.253086091441002e-05,8.219975133741988e-05
BaselTMA_SP43_115_X4Y8_1041,0.00019408687848581393,0.00045706616283719404,3.472832143138117e-06,0.00030106120510148314,0.9983792347438635,5.587075962219091e-05,0.0006092074179467186
BaselTMA_SP43_115_X4Y8_1042,0.0012018035369200481,0.00042286853423856687,1.4441153992741552e-05,0.00023669913287419298,0.9970056297943068,0.00029034842977320125,0.0008282094178943995
BaselTMA_SP43_115_X4Y8_1043,1.0776033185347743e-07,9.960512663009425e-07,6.782842744012488e-11,1.8617878173331635e-07,0.9998831639696883,0.00011481919756681832,7.267745363742645e-07
BaselTMA_SP43_115_X4Y8_1044,1.7459046014969244e-10,5.733637200442204e-10,6.822223466561474e-13,3.119161927448049e-11,0.05138707842245286,0.9486129205782612,2.194581703476186e-10
BaselTMA_SP43_115_X4Y8_1045,0.321070342872435,0.0008516906966858019,0.6767455705129382,0.0010418168462272262,8.51742079351535e-05,1.3665279059194263e-09,0.000205403497250701
BaselTMA_SP43_115_X4Y8_1046,1.5997067131833146e-05,0.06238801592899944,1.0285485974111618e-06,0.033618115491859515,0.740696730654139,3.346236457582047e-08,0.16328007884690818
BaselTMA_SP43_115_X4Y8_1047,5.847345643497425e-07,1.3771171856443021e-05,1.9022634254940485e-06,4.492935061130028e-06,0.9995141083113257,0.00046180910847467427,3.3314752921166453e-06
BaselTMA_SP43_115_X4Y8_1048,0.009999280483151856,0.1010392449922968,4.347186454428474e-05,0.08525588386539372,0.6371757829594116,5.184855577450047e-08,0.16648628398664603
BaselTMA_SP43_115_X4Y8_1049,4.1400294974869425e-07,0.00033395189744538393,6.987360353592427e-09,8.59440697783022e-05,0.9990470322565375,4.356025385057376e-07,0.0005322151833901406
BaselTMA_SP43_115_X4Y8_1050,2.658650555741503e-10,1.5248125129868481e-09,2.132201113491355e-12,7.321625726119671e-11,0.9733579373096616,0.026642060192026754,6.322855122191138e-10
BaselTMA_SP43_115_X4Y8_1051,0.8761299352421641,0.017026835786509584,0.032691342167837166,0.019807589532277986,0.03513354595310613,9.296024077961453e-05,0.01911779107732537
BaselTMA_SP43_115_X4Y8_1052,0.5858628631121074,0.10222492365169028,8.003907207889573e-05,0.0629724588173691,6.789379707627455e-05,1.4461120859090473e-09,0.24879182010356596
BaselTMA_SP43_115_X4Y8_1053,1.634977657132157e-05,0.09977728663373883,6.0177721771036225e-05,0.05529781192934606,0.641551178859216,6.386985317244221e-08,0.20329713120950382
BaselTMA_SP43_115_X4Y8_1054,0.017536364134923668,0.04138569806418846,0.8845264489696063,0.032909773175851594,0.00021485053606711018,6.573335090074988e-12,0.023426865112789578
BaselTMA_SP43_115_X4Y8_1055,3.1071555328961595e-11,7.60183725709102e-11,8.160008992433006e-13,8.113844116173568e-12,5.7831162296242725e-05,0.9999421687009327,2.075130378784789e-11
BaselTMA_SP43_115_X4Y8_1056,0.14831249105589778,0.2239738654472686,0.3276111292509447,0.1710721186128808,0.0002046965072643943,3.925596678614809e-12,0.12882569912181804
BaselTMA_SP43_115_X4Y8_1057,7.002152609213932e-08,3.795066717317353e-07,1.3298112793820224e-08,6.990229544667262e-08,0.9999762984643893,2.2923723911341828e-05,2.450830934069396e-07
BaselTMA_SP43_115_X4Y8_1058,4.748269753812525e-05,0.0001410639905694781,0.9996731210213577,9.643637659550646e-05,2.06742186783401e-06,5.565629495962557e-16,3.9828492070910276e-05
BaselTMA_SP43_115_X4Y8_1059,0.00011937298185433957,0.11827307737229265,6.396322317058595e-06,0.07247370478368041,0.45962610167002954,3.451931584118336e-09,0.3495013434178944
BaselTMA_SP43_115_X4Y8_1060,0.18986551283119973,0.25866137101231135,7.342495286725922e-05,0.25893691442531896,0.00011411966015295766,2.391606854825485e-10,0.2923486568789891
BaselTMA_SP43_115_X4Y8_1061,0.7848806903519217,0.0700839072301698,0.00040976747822986685,0.09025415642915477,8.540309544989574e-05,7.485995815979426e-09,0.054286067929078245
BaselTMA_SP43_115_X4Y8_1062,1.747786933887636e-07,2.596141310371571e-05,8.430681584081019e-09,5.677654291555027e-06,0.9999377623612599,6.690400602922397e-06,2.372496136684101e-05
BaselTMA_SP43_115_X4Y8_1063,3.2904658675742304e-13,1.1342319368059248e-12,5.272744137941128e-15,7.082276542366528e-14,9.758638574935255e-06,0.9999902413596602,2.255519365588459e-13
BaselTMA_SP43_115_X4Y8_1064,2.1192005474280912e-06,0.00025851315908373147,2.5481188113783903e-06,6.13019409231492e-05,0.9962401547874121,0.0032091009149438784,0.000226261878278208
BaselTMA_SP43_115_X4Y8_1065,0.0002137826162477485,0.00019221661117207803,9.638503367659773e-06,8.619022921194623e-05,0.6304190168195033,0.3688872851763402,0.00019187004415705067
BaselTMA_SP43_115_X4Y8_1066,0.00017874316258463795,1.4896350567307882e-05,0.9997786378878516,2.2177236394872666e-05,4.145923696468112e-06,1.1382645060446297e-13,1.399438791233794e-06
BaselTMA_SP43_115_X4Y8_1067,0.36224502709466416,0.2029463097867309,0.0037200475335075296,0.18200205127343236,0.00020416333314489054,2.0873163646260648e-09,0.24888239889120375
BaselTMA_SP43_115_X4Y8_1068,0.0007840396793637261,0.01615199020031144,4.000320808204243e-07,0.010043707275375159,0.9329143752921873,4.008250195982046e-07,0.04010508669566165
BaselTMA_SP43_115_X4Y8_1069,3.197050603545682e-06,0.03387500387562697,3.653061783328708e-06,0.018673932979247118,0.8878274879498215,6.448782179444421e-10,0.05961672443803931
BaselTMA_SP43_115_X4Y8_1070,1.1159185305633701e-08,2.3216428629570458e-06,0.9999921355855542,3.1849508933895027e-06,1.988167972239371e-06,4.160128464987183e-16,3.584935313873697e-07
BaselTMA_SP43_115_X4Y8_1071,0.9552199208817824,0.009994104625415596,8.128025469723404e-06,0.0085370502618555,1.1407834360691187e-05,2.069006719344717e-07,0.026229181470443917
BaselTMA_SP43_115_X4Y8_1072,0.09108183909021972,0.06488142078164796,0.7266174120329114,0.08012928430130384,0.002099563085857442,9.696387834952931e-09,0.03519047101167167
BaselTMA_SP43_115_X4Y8_1073,0.014540650473543072,0.22012065819928223,0.00014241312938403325,0.1778142930822989,0.0013318770093040068,6.48398273763656e-09,0.5860501016222052
BaselTMA_SP43_115_X4Y8_1074,3.7334448295525916e-06,0.006215716200686384,1.9502901252198396e-08,0.0033239751048202834,0.9798841843494271,2.1534423902206265e-09,0.010572369243892927
BaselTMA_SP43_115_X4Y8_1075,4.1860942067606955e-13,1.2193329044043592e-12,1.437126355625569e-14,1.0677820565404358e-13,1.2426182780126545e-06,0.9999987573797342,2.2874243311512576e-13
BaselTMA_SP43_115_X4Y8_1076,2.258112190625173e-11,1.0149212123884156e-10,1.078726744133887e-12,7.804074801402918e-12,0.0007217148949599077,0.999278284949811,2.227298949752079e-11
BaselTMA_SP43_115_X4Y8_1077,0.9171268528667417,0.020027370096539772,5.42921058870622e-07,0.018053132002338892,2.413738842145854e-06,6.047808117247331e-09,0.04478968232667046
BaselTMA_SP43_115_X4Y8_1078,1.6014658579455166e-11,1.1528902752546708e-10,1.6098365384795442e-11,1.3479208423100008e-11,6.663987792941543e-05,0.9999333599463971,1.4792447534049548e-11
BaselTMA_SP43_115_X4Y8_1079,0.9607040738853351,0.0009002859794113665,0.03703498954571098,0.0008329852651355578,3.086928462769104e-05,8.433204468854536e-09,0.0004967876065750356
BaselTMA_SP43_115_X4Y8_1080,0.0037231927726820847,0.002592448676511273,0.9889247022381603,0.003261673014386735,0.0004136426645079815,1.0231187660260926e-09,0.0010843396106329675
BaselTMA_SP43_115_X4Y8_1081,1.28188344697381e-05,0.14325437860095278,6.19078679795823e-07,0.08487172312818356,0.3429284446752423,1.0492058556321475e-08,0.4289320051904132
BaselTMA_SP43_115_X4Y8_1082,1.1815415759682188e-07,0.00017886318189647133,1.4814205853004575e-08,4.447135438303652e-05,0.9995408145146956,3.187289233861968e-08,0.00023568610776899865
BaselTMA_SP43_115_X4Y8_1083,1.1566843298566753e-09,5.787795440500631e-09,1.5060423696509252e-11,4.0497639389114567e-10,0.9989221862085108,0.0010778032218161364,3.2051564723609752e-09
BaselTMA_SP43_115_X4Y8_1084,5.053413321708756e-14,1.7050665806792805e-13,1.4650361056943115e-15,1.1938246434383603e-14,4.5496752951735845e-07,0.9999995450322086,2.7435908128453256e-14
BaselTMA_SP43_115_X4Y8_1085,0.40951518039113477,0.008232980100592787,0.5683802778701882,0.0057609419195834505,0.0002631948977698993,8.42345773485732e-09,0.00784741639727324
BaselTMA_SP43_115_X4Y8_1086,4.4744014208158243e-07,6.662342592467103e-07,1.0847477894467316e-08,1.3783796751152958e-07,0.06391797721030848,0.9360803610749312,3.9935491370443884e-07
BaselTMA_SP43_115_X4Y8_1087,0.6786985167265258,0.07053879793638891,0.10823232862247233,0.13087039292530284,0.0003336495927507929,1.5715390749991013e-10,0.011326314039405427
BaselTMA_SP43_115_X4Y8_1088,0.6318520019089964,0.10935639630579208,0.025049534517810702,0.11600176840426432,0.0009437510292931098,1.1536234656170754e-07,0.11679643247149694
BaselTMA_SP43_115_X4Y8_1089,1.2363698820791847e-05,0.1027631621989969,9.147804305218785e-07,0.04963622213309913,0.5081868792545361,5.098819471740957e-08,0.3394004069459217
BaselTMA_SP43_115_X4Y8_1090,6.184491378821208e-07,0.0007589392984206849,6.492395644046006e-08,0.0002400152286502464,0.997930124808888,8.817564769920823e-08,0.0010701491152989907
BaselTMA_SP43_115_X4Y8_1091,8.781318752551001e-08,1.0391063560930592e-06,4.595895836014271e-07,1.8200620510352908e-07,0.9576883837757567,0.042309625007575846,2.2270133509564627e-07
BaselTMA_SP43_115_X4Y8_1092,2.5533387059186185e-09,1.6315681369015647e-08,1.3279142106539654e-10,1.2875423822261508e-09,0.9873044917966814,0.012695481592949424,6.321015252708886e-09
BaselTMA_SP43_115_X4Y8_1093,2.8052738018416262e-05,5.962592303021754e-05,8.219703414893192e-06,2.4314030717838325e-05,0.9969915456421977,0.002840420227513841,4.78217351071527e-05
BaselTMA_SP43_115_X4Y8_1094,1.5320457751312167e-08,1.3883004281972648e-07,3.4794890389628047e-09,1.5881458519572834e-08,0.9982152003038458,0.0017845574643221018,6.872038410549185e-08
BaselTMA_SP43_115_X4Y8_1095,0.6844457634451748,0.018288093248232145,0.27502348110029157,0.011516409627513895,4.071585900696333e-05,1.1591261449918003e-11,0.010685536708189345
BaselTMA_SP43_115_X4Y8_1096,0.013149839663401932,0.1608926238125429,7.604979184429146e-07,0.10806813909125892,0.1573261849009637,4.390182671420928e-08,0.5605624081320875
BaselTMA_SP43_115_X4Y8_1097,1.2330950414665418e-08,1.0671088932215232e-07,8.426969360054605e-09,1.2178736843965248e-08,0.4277939324115149,0.5722059046556461,2.3285293007040694e-08
BaselTMA_SP43_115_X4Y8_1098,0.001064750335850768,0.0777319519367035,0.8012700775017718,0.08534383573168061,0.0004953942700030714,2.0657663687474645e-12,0.034093990221924386
BaselTMA_SP43_115_X4Y8_1099,9.64132967529761e-07,0.0007754945011643456,2.1385795555809657e-08,0.00021569114503221706,0.99791254969985,3.5926942728278717e-06,0.0010916864409174648
BaselTMA_SP43_115_X4Y8_1100,7.65304143179998e-06,0.005469645521977259,4.069316492521807e-06,0.0018537874385569078,0.9823460378976232,1.0364629245809432e-05,0.010308442154672439
BaselTMA_SP43_115_X4Y8_1101,0.00125980160186594,0.25465391476779525,9.756980796582522e-08,0.3395547206174933,1.9515864273640267e-05,8.413254934120604e-12,0.4045119495703506
BaselTMA_SP43_115_X4Y8_1102,1.6450986925486213e-05,0.06263067131029174,1.5973768855129355e-06,0.03904210762611004,0.7965848532970955,4.725967167822284e-08,0.10172427214301998
BaselTMA_SP43_115_X4Y8_1103,1.726846153805733e-07,7.299341127029157e-05,3.5420781012677133e-07,1.8197022661626524e-05,0.9998355725704609,2.6434060530346376e-07,7.24457625763971e-05
BaselTMA_SP43_115_X4Y8_1104,4.866663671063257e-07,9.09533575541751e-07,6.7777113474712826e-09,1.427644425416905e-07,0.7756326183288639,0.22436520703521998,6.288938198285292e-07
BaselTMA_SP43_115_X4Y8_1105,0.00017709285793646542,0.19527000574923256,4.0484402106971425e-05,0.16737805771201955,0.2807383079758091,5.356424345797598e-10,0.3563960507672531
BaselTMA_SP43_115_X4Y8_1106,1.0349436218473187e-11,2.7999768896023897e-11,2.211647295324427e-13,2.5311467821693977e-12,4.8493005715401396e-05,0.9999515069460402,7.142762609291142e-12
BaselTMA_SP43_115_X4Y8_1107,7.329003281379315e-06,0.003809125701218647,2.487662324678725e-06,0.0016383710818992897,0.9890212279019838,1.0104575708580894e-06,0.005520448191721296
BaselTMA_SP43_115_X4Y8_1108,0.9957973547866167,0.0012293204209963056,5.562186382975719e-07,0.0010248438436656615,1.8681219077303636e-06,5.3013543602208515e-09,0.0019460513068210793
BaselTMA_SP43_115_X4Y8_1109,4.0804247301966304e-07,1.5316846955349671e-06,0.9999956885871862,1.8149006162010787e-06,4.063832422983612e-07,6.612925290981001e-17,1.5040178648494935e-07
BaselTMA_SP43_115_X4Y8_1110,3.4948049232860096e-05,0.14104108087078712,3.6576951485147562e-06,0.06838811520153355,0.4234566130822314,6.545197348694193e-06,0.36706903990371786
